ticker,weight
A,0.0007247196960384293
AAPL,0.01954764419048521
ABBV,6.89562877548657e-08
ABT,0.0
ACGL,0.0
ACN,4.9672815595487375e-05
ADBE,3.8065860007225467e-10
ADI,2.1285573082328975e-07
ADM,2.2629833735037645e-09
ADP,4.4794233170500245e-06
ADSK,0.0
AEE,0.02497265263713086
AEP,0.0008102603830414424
AES,4.95751936272605e-06
AFL,0.00038628912500987685
AIG,2.5545737755700993e-06
AIZ,0.0
AJG,0.0008159939203091437
AKAM,1.5145477387920606e-07
ALB,0.0
ALGN,1.872070172561784e-09
ALL,0.0
ALLE,0.0
AMAT,8.461571288567614e-06
AMCR,0.0001628335996286601
AMD,0.00048215285920033145
AME,0.0
AMGN,0.00035276261417727106
AMP,0.0
AMT,2.2478068822554237e-05
AMZN,3.330334094029476e-05
ANET,2.6615716040466532e-05
AON,0.006116061849800619
AOS,8.052483627524067e-06
APA,0.0
APD,1.2508089764143192e-05
APH,0.0
APO,0.008772789381131433
APTV,3.7316521185982663e-05
ARE,0.0
ARES,0.0
ATO,0.002850882926794209
AVB,0.0
AVGO,0.007378555877778375
AVY,0.0007675051462862802
AWK,1.7264353082285316e-10
AXON,0.0
AXP,0.0
AZO,1.0453720211137493e-09
BA,0.0
BAC,0.009955007296240758
BALL,0.0005677812124339678
BAX,7.770666652737647e-05
BBY,3.258484888164404e-08
BDX,0.0
BF-B,0.00013526090963063202
BG,0.009078080640549284
BIIB,2.7580154150133406e-06
BK,1.8483742783643945e-06
BKNG,5.74019053954185e-06
BKR,1.0007386917153136e-11
BLDR,0.017412165391727748
BLK,0.0
BMY,2.5119184591597553e-06
BR,0.00016985319911965577
BRK-B,3.1386562111081502e-06
BRO,0.008791521830969033
BSX,3.686712770010403e-05
BX,0.0
BXP,0.0006982470689869317
CAH,1.2647801384461576e-05
CAT,0.005715344237850366
CBOE,9.01996188796059e-07
CBRE,0.0
CCL,6.857057815823964e-10
CDNS,0.01216951628056211
CDW,6.014666541050153e-09
CF,0.0017854033324705193
CHRW,0.0006641331223927409
CHTR,0.00427054250653784
CNC,0.0020703438216987634
CNP,9.338508337229825e-09
COF,0.01827580051151577
COR,0.0
CPB,6.872595321299202e-05
CPT,0.0
CRL,0.0
CVNA,0.0
GOOG,9.592180124842656e-09
GOOGL,0.0022482242405224423
LNT,0.0015772337184648073
MMM,0.001981832603318102
MO,0.003662090338125467
SCHW,0.0
T,0.002822852294827963
TECH,0.00013025163574377103
XYZ,2.8675289433060336e-10
C,0.00018723280126330572
CAG,2.0197115297777317e-05
CB,0.0
CCI,0.001014220736208112
CFG,0.0004375281786510588
CHD,6.210025795149997e-06
CI,0.0320157396046891
CIEN,1.1508761736578766e-05
CINF,2.703357307709392e-06
CL,4.7662676120113225e-06
CLX,0.002500585231116031
CMCSA,0.0
CME,1.925360079639324e-05
CMG,0.022623088606951107
CMI,0.0
CMS,0.0
COHR,0.0009646696477743486
COO,0.0
COP,1.225715992773418e-05
COST,0.01986376227376685
CPAY,0.008244564136772393
CPRT,0.0013863470729759857
CRH,2.9832311147874286e-05
CRWD,0.002458112087793778
CSCO,0.017472263927771632
CSGP,3.116925826058541e-05
CSX,0.0013529175732605407
CTAS,0.0
CTRA,1.3173831239193204e-05
