ticker,weight
A,6.254434714146504e-06
AAPL,0.0
ABBV,2.5124957841455903e-05
ABT,0.0
ACGL,0.0007450875968186688
ACN,0.0
ADBE,0.024520674647383247
ADI,0.03919443635117134
ADM,0.002923009227702277
ADP,3.3121984141605716e-09
ADSK,4.365513983888297e-05
AEE,0.0
AEP,2.491186450089405e-05
AES,0.0
AFL,0.0
AIG,1.0359162387394435e-07
AIZ,0.0
AJG,4.8685064682226855e-08
AKAM,0.0
ALB,0.0
ALGN,7.304848903102603e-08
ALL,0.0
ALLE,1.6745078510361606e-05
AMAT,0.0
AMCR,4.9147388677609705e-05
AMD,0.03436785855316353
AME,4.791439689661093e-10
AMGN,0.023912116133892887
AMP,1.5218619881682282e-07
AMT,4.266146410886173e-07
AMZN,0.0
ANET,2.0126680260152034e-13
AON,0.0
AOS,0.0
APA,0.0
APD,0.0
APH,1.9557732008936703e-10
APO,0.0028840571679264364
APTV,0.0
ARE,0.0
ARES,0.018168116296652482
ATO,0.0
AVB,0.0
AVGO,7.378760685573826e-08
AVY,6.6117466940793305e-06
AWK,8.95671590564975e-06
AXON,0.0
AXP,0.0
AZO,4.397074025875483e-05
BA,0.0
BAC,0.0
BALL,0.0
BAX,0.0
BBY,0.00011413175214884353
BDX,0.00021212577459924685
BF-B,0.0
BG,0.0010649483466722944
BIIB,6.635771002346632e-05
BK,1.2190545564464012e-08
BKNG,0.00012145743045304343
BKR,0.0
BLDR,0.0
BLK,0.0006368427244864695
BMY,0.0
BR,0.002879613374425021
BRK-B,0.0
BRO,0.0
BSX,5.0931865271142466e-11
BX,0.0
BXP,7.629212104063972e-05
CAH,0.0005376600484446663
CAT,1.725638231509064e-15
CBOE,0.0
CBRE,7.429014740811415e-09
CCL,0.0
CDNS,0.00011742013319414922
CDW,0.018360407575077946
CF,0.0008404813220830541
CHRW,0.0
CHTR,0.0003553743417484782
CNC,0.0
CNP,2.0967465611385182e-07
COF,0.0003659418320234683
COR,0.033925404753050434
CPB,0.006986477893270588
