ticker,weight
A,0.01606926553246906
AAPL,0.00035571863174573606
ABBV,0.0
ABT,0.0005608845103834813
ACGL,3.203499550217571e-05
ACN,1.3900485782247916e-07
ADBE,0.0019870582546970346
ADI,0.0
ADM,1.93973368622893e-09
ADP,0.02666193282135362
ADSK,0.003430544143620168
AEE,0.007168924735114291
AEP,5.448563624678375e-10
AES,1.2061261261309423e-08
AFL,0.002901584624718351
AIG,0.0
AIZ,5.897341605383119e-08
AJG,0.0
AKAM,1.8329912411853998e-06
ALB,1.6598291890726426e-05
ALGN,0.01903894787777638
ALL,3.973821609632962e-07
ALLE,0.0
AMAT,0.0
AMCR,6.625780171278036e-08
AMD,0.0009163604749544429
AME,3.932539827100979e-07
AMGN,5.773560290436394e-05
AMP,0.0
AMT,0.005699707138150516
AMZN,3.17257692945202e-05
ANET,0.0
AON,0.00017467867328722412
AOS,0.0005765864451825938
APA,4.390554732725635e-17
APD,0.02916311084520044
APH,0.0038044089029525305
APO,1.3241681982026826e-09
APTV,3.755422537322878e-10
ARE,0.0
ARES,0.0383186551840133
ATO,0.0020897847429073484
AVB,6.784294167613928e-05
AVGO,1.0574782284677719e-06
AVY,0.0
AWK,0.0
AXON,0.0
AXP,9.149810091205836e-05
AZO,0.0036463423313213166
BA,1.0858865000764398e-10
BAC,0.00010165271879908055
BALL,4.7075011705532325e-08
BAX,0.0
BBY,0.013713119240294069
BDX,0.0007243544036109352
BF-B,0.0
BG,1.4324787420269203e-08
BIIB,0.0003596390983911222
BK,0.0008738409948123642
BKNG,0.004512244914428166
BKR,0.0005657653573118457
BLDR,7.703159535791859e-06
BLK,6.566530563535209e-08
BMY,0.0025184940333425566
BR,0.006331670524458664
BRK-B,0.007853199124233375
BRO,0.005729200684292171
BSX,0.0065583180914040055
BX,0.002471495291726546
BXP,0.00034919928859725456
CAH,0.0
CAT,0.0
CBOE,0.0007657500635181121
CBRE,0.0
CCL,0.0
CDNS,8.359048903475046e-06
CDW,0.0019150530265596463
CF,3.335532622047233e-11
CHRW,9.732661792259559e-05
CHTR,0.0017320899394450899
CNC,5.4715006506344415e-09
CNP,0.00291824625684278
COF,0.00016027155877238462
COR,0.003278592546920839
CPB,0.0007652103119614221
CPT,0.005153206101989602
CRL,0.005351950813954903
GOOG,0.01818792346570736
GOOGL,0.0
LNT,1.314052791913532e-07
MMM,5.188330404701008e-05
MO,0.0
SCHW,0.0
T,4.384733939534073e-10
TECH,0.0007909636936405584
XYZ,0.0
C,0.0
CAG,0.0005488385596421783
CB,0.004694322602744222
CCI,0.0
CFG,3.8144351075407106e-07
CHD,9.742588592916868e-09
CI,2.465327666370248e-06
CIEN,0.0033122794270936304
CINF,0.009234799684725046
CL,0.00014208396248071545
CLX,0.018686216068669756
CMCSA,0.0009028412031395543
CME,2.151625002774565e-07
CMG,0.00012076903276173637
CMI,0.014124393893081103
CMS,0.0005818143176883816
COHR,0.00032664653444874507
COO,0.0
COP,0.0017359327742394034
COST,0.0011885313579541872
CPAY,0.003215906166545943
CPRT,0.002093288615143522
CRH,0.0
CSCO,1.0313784655028066e-08
CSGP,0.02640282175599247
CSX,4.6275859645882496e-08
CTAS,2.8502237661709616e-06
CTRA,0.0
CTSH,0.0011244078939620285
CVS,0.0
CVX,0.0
D,6.085192109747462e-07
DAL,0.0
DD,0.0
DE,0.003461825633544097
DECK,0.0
DG,3.8608210461049684e-05
DHI,0.0
DHR,0.002871127474679293
DLR,0.0017038828863041207
DLTR,0.0
DOV,0.0038843498481656033
DPZ,0.01714397748262036
DRI,0.0
DTE,0.0
DUK,0.0
DVA,2.7492045699093505e-07
DVN,4.328428344625441e-10
DXCM,0.000967403795683734
EA,0.002528229223295353
EBAY,0.0033530552935648363
ECL,0.0
ED,0.0035657811592612466
EFX,2.2712521027481007e-08
EG,0.0
EIX,5.697829651019361e-07
EL,0.0
ELV,0.0
EME,0.00043986865299284897
EMR,6.0471033412662e-07
EOG,0.0
