ticker,weight
A,0.012276706717811794
AAPL,0.0
ABBV,0.0
ABT,0.0
ACGL,0.0
ACN,0.008661148474618236
ADBE,0.0
ADI,0.03288015923851283
ADM,0.0006400419912057651
ADP,0.0
ADSK,0.0
AEE,1.0588691643722893e-05
AEP,0.0
AES,4.8396313524343364e-05
AFL,0.0
AIG,7.857195065650133e-05
AIZ,0.0004174851406514914
AJG,0.0015221090931800446
AKAM,1.668178864658039e-11
ALB,0.0
ALGN,0.005876422733623109
ALL,1.863567253854012e-08
ALLE,2.138186745457926e-06
AMAT,0.0
AMCR,9.613796441947839e-05
AMD,0.0010541287860122398
AME,0.0
AMGN,0.00035563999894946616
AMP,0.0
AMT,0.0
AMZN,0.00010456348612670311
ANET,2.8629216042813152e-08
AON,0.0006116029346059038
AOS,0.012294142375123305
APA,0.0
APD,2.4886102207625914e-07
APH,6.355990044017605e-05
APO,0.0006467927342278504
APTV,0.0
ARE,6.813081809999734e-06
ARES,0.00013012185186567134
ATO,0.010770991349611098
AVB,9.372378620071721e-06
AVGO,0.0
AVY,5.1550440755760434e-05
AWK,0.0
AXON,0.018938356172234223
AXP,0.0
AZO,0.0011379332177417583
BA,0.0
BAC,0.0014614348475225603
BALL,0.00011380116144095798
BAX,0.00013134082539058726
BBY,1.2964548006461853e-06
BDX,0.0
BF-B,0.0
BG,0.016658167503204174
BIIB,0.007635368797805184
BK,5.7475283213373015e-09
BKNG,0.014900033849126039
BKR,0.0
BLDR,9.686811663237576e-17
BLK,9.414142440302176e-06
BMY,4.275525084846871e-06
BR,0.0
BRK-B,0.0
BRO,0.0
BSX,0.0005902080249611011
BX,0.0
BXP,6.252177723035679e-06
CAH,3.3132570642227056e-10
CAT,0.0
CBOE,0.0002836764107015748
CBRE,0.0
CCL,4.623392234450666e-07
CDNS,0.0
CDW,0.0001260710997638098
CF,0.0
CHRW,0.0
CHTR,1.327167289581633e-06
CNC,0.0009402911706253469
CNP,0.0
COF,0.0
COR,2.2675764089159773e-06
CPB,0.0
CPT,0.0
CRL,0.0
CVNA,0.0
GOOG,0.0
GOOGL,0.0013738883389518338
LNT,6.461856749413967e-09
MMM,0.02046449149822486
MO,0.0
SCHW,3.907222252164321e-07
T,3.165058362641334e-07
TECH,0.00018347838843985094
XYZ,0.0
C,0.0
CAG,0.009858385821755902
CB,0.0003753130486055767
CCI,0.05021719328794313
CFG,1.1923787995667137e-07
CHD,0.0006605243775782051
CI,0.0
CIEN,2.5442836477668843e-05
CINF,6.260018149699895e-10
CL,4.2999959841396264e-05
CLX,0.0
CMCSA,0.0
CME,1.7949925449184294e-06
CMG,0.0
CMI,0.021822648695519514
CMS,2.6055889127599153e-05
COHR,0.0
COO,8.641126081324745e-10
COP,0.0
COST,0.000176803250911775
CPAY,0.0
CPRT,0.0
CRH,0.0
CRWD,0.0
CSCO,0.0
CSGP,0.0
CSX,0.0
CTAS,0.0
CTRA,0.0
CTSH,1.5631819893885782e-05
CTVA,0.0
CVS,0.0012150369321549412
CVX,0.0
D,5.870201367783305e-05
DAL,0.0
DD,4.9005033703230074e-08
DDOG,0.06603783363336678
DE,0.0026444217804122852
DECK,8.582929756948875e-05
DELL,0.000347922836907103
DG,0.0
DHI,0.0
DHR,0.01917518208242298
DLR,0.0
DLTR,0.0
DOV,0.0
DOW,7.282092083359797e-07
DPZ,0.0
DRI,7.121792151431552e-05
DTE,0.0
DUK,0.0
DVA,2.603209300561771e-07
DVN,2.0827499921112198e-07
DXCM,0.0
EA,0.0
EBAY,0.0
ECL,0.0
ED,0.0
