ticker,weight
A,2.6219590001710752e-06
AAPL,0.0
ABBV,0.0
ABT,9.35854229255605e-09
ACGL,0.011039037916842775
ACN,0.0
ADBE,2.5848988902053063e-05
ADI,0.0
ADM,0.0
ADP,0.0
ADSK,0.0
AEE,0.0
AEP,0.0
AES,0.0
AFL,2.1210433162689245e-05
AIG,0.0
AIZ,0.0
AJG,0.0
AKAM,0.0
ALB,0.0
ALGN,0.0
ALL,0.0
ALLE,0.0
AMAT,0.0004070347764729786
AMCR,0.0
AMD,0.009513130325889066
AME,0.0
AMGN,0.0
AMP,2.3689354907879218e-05
AMT,0.0
AMZN,0.0047462896603929095
ANET,0.0
AON,0.0
AOS,0.0
APA,6.24134014254048e-05
APD,0.0
APH,1.0659223936118917e-05
APO,0.0
APTV,0.0
ARE,8.995516924195364e-07
ARES,1.8005401564112806e-10
ATO,0.0
AVB,0.0
AVGO,2.119644899383979e-05
AVY,0.0
AWK,0.0
AXON,0.04880175869584656
AXP,0.0
AZO,0.0
BA,0.0
BAC,0.0
BALL,0.0
BAX,0.0
BBY,0.0
BDX,0.0
BF-B,0.0
BG,4.751430261057096e-10
BIIB,0.0
BK,0.0
BKNG,0.0
BKR,0.0
BLDR,0.0
BLK,0.0
BMY,0.0
BR,0.0
BRK-B,0.02760177793302677
BRO,0.0
BSX,2.0377288247820033e-08
BX,0.0
BXP,0.0
CAH,0.0
CAT,0.02648886124843042
CBOE,1.8108697659487188e-05
CBRE,0.0
CCL,4.689812641505848e-05
CDNS,0.0006805914007397076
CDW,0.0
CF,0.0
CHRW,0.0010101099675979524
CHTR,0.022401642292735092
CNC,0.0
CNP,0.0
COF,0.01465195818575043
COR,1.7264662224030963e-07
CPB,0.006124421803265827
CPT,0.021584345135334245
CRL,0.0
GOOG,0.0001564867321743183
GOOGL,0.0
LNT,0.0007202096415345365
MMM,0.0
MO,0.0
SCHW,0.0
T,0.0
TECH,0.0
XYZ,0.0
C,0.0
CAG,0.0
CB,1.0933280851817485e-10
CCI,6.35509559196041e-08
CFG,1.4213202815873888e-05
CHD,0.0015984629690224724
CI,0.0
CIEN,7.441150368278183e-05
CINF,0.0
CL,9.231376809940778e-05
CLX,0.004930919558770578
CMCSA,0.00039214623113110244
CME,1.9614596831828746e-06
CMG,0.00015614003402495224
CMI,0.0
CMS,0.0
COHR,0.0
COO,0.0
COP,0.0
COST,0.013846684035989671
