ticker,weight
A,4.7041521192918046e-05
AAPL,0.00562341072525273
ABBV,0.0
ABT,5.16769133468631e-11
ACGL,2.2337836730923317e-06
ACN,0.0
ADBE,0.0
ADI,0.0007697316611578027
ADM,2.654235442779531e-07
ADP,0.0
ADSK,0.0
AEE,0.001861707419531904
AEP,0.021114576907378713
AES,0.0002879406012118264
AFL,0.0
AIG,5.86498936530915e-07
AIZ,0.0
AJG,2.938178833810599e-07
AKAM,7.250615439870489e-06
ALB,4.059285380353026e-06
ALGN,0.01181828518696071
ALL,0.0023373364750053226
ALLE,9.218828901617194e-06
AMAT,0.0009615191726055061
AMCR,0.012945334592408795
AMD,0.00039953187709492523
AME,0.0019150380171063346
AMGN,0.0
AMP,0.0
AMT,0.0
AMZN,0.008113451524480746
ANET,6.51638833601503e-05
AON,0.0
AOS,0.0032278024476159006
APA,0.0
APD,0.0001030617138466587
APH,1.649790674726836e-07
APO,0.00029604125995557565
APTV,0.0
ARE,4.225993216835001e-06
ARES,0.0014896802037999907
ATO,0.0
AVB,0.0
AVGO,0.0
AVY,2.1408242722402982e-07
AWK,0.004949174996394203
AXON,0.04281935758537573
AXP,0.01710282620474849
AZO,0.0
BA,2.7775784629311353e-05
BAC,0.0
BALL,0.0
BAX,0.0
BBY,0.028541421515595206
BDX,1.936444979797729e-14
BF-B,2.5308984873264324e-09
BG,0.0
BIIB,3.983329407687537e-06
BK,0.0
BKNG,0.0
BKR,1.6662324943101978e-06
BLDR,0.0
BLK,0.01763778643011753
BMY,2.273903674075591e-07
BR,0.0005759858176200252
BRK-B,1.4777587414041548e-05
BRO,0.004361148833779426
BSX,0.0005026783906090499
BX,0.0019709690291309506
BXP,6.888719277825576e-09
CAH,4.145756816459375e-05
CAT,0.0
CBOE,2.952504202826699e-05
CBRE,0.0
CCL,0.0
CDNS,5.577784347233056e-07
CDW,0.0
CF,1.6527178615213358e-05
CHRW,3.841754950628716e-06
CHTR,2.227634272397026e-07
CNC,3.875716015608655e-05
CNP,0.009356019257476375
COF,2.8964826151135905e-10
COR,3.319837034784469e-08
CPB,0.0
CPT,0.0
CRL,0.0366032697268651
GOOG,0.0035684936132810157
GOOGL,0.00013132608740590434
LNT,5.137064985594744e-07
MMM,0.00084092986226808
MO,0.0
SCHW,0.0021713124268162077
T,0.014900545348338654
TECH,0.0002849348476104187
XYZ,1.5167751962939588e-12
C,0.0013381902369326735
CAG,0.009795595164364072
CB,2.3591403680696976e-06
CCI,0.0
CFG,6.17954823284902e-11
CHD,3.910843219335337e-12
CI,3.8343226485864153e-07
CIEN,0.0
CINF,9.007106840983374e-08
CL,0.009417825138439898
CLX,0.014938805121965059
CMCSA,0.0017042441916259958
CME,0.0025113805158559622
CMG,1.2277264118574562e-05
CMI,9.305822660038954e-06
CMS,5.429476651694562e-06
COHR,3.239623822208191e-06
COO,0.0
COP,0.0
COST,0.0
CPAY,0.0
CPRT,0.024580162211681047
CRH,0.0018971508045615918
CSCO,7.23231588007392e-05
