date,portfolio_return,portfolio_equity,spy_return,spy_equity,is_refresh_day
2020-07-14,0.016873785319355773,1197.3542288197075,0.012959452604278665,1052.9684482365192,False
2020-07-15,0.020426226834800335,1221.8116578991862,0.00918705026278177,1062.6421222955912,False
2020-07-16,-0.009578103213657627,1210.1090197321778,-0.003293406931856979,1059.1424093639398,False
2020-07-17,0.0034630334157356108,1214.2996677041933,0.0028987361909991183,1062.212583797385,False
2020-07-20,0.02394614670247731,1243.3774656878074,0.008081864943965567,1070.7972424414163,False
2020-07-21,-0.006688353558221975,1235.0613175909614,0.0021274837162141846,1073.0753461380775,False
2020-07-22,0.011689433095395885,1249.4984842316524,0.005692196105008707,1079.1835014437456,False
2020-07-23,-0.014593243401676696,1231.2642487212338,-0.011931753428361724,1066.306950000563,False
2020-07-24,-0.025041788603108624,1200.4311896901913,-0.006440133805278192,1059.4397905650612,False
2020-07-27,0.03142620017808411,1238.1561805574108,0.007292241472461436,1067.1654813433954,False
2020-07-28,-0.01744187691620109,1216.5604128530947,-0.006342303162091167,1060.3971943365968,False
2020-07-29,0.018226997296789085,1238.7346562095486,0.012298541427689491,1073.4385331609512,False
2020-07-30,-0.007781029139803622,1229.0960257530974,-0.0035678180252176617,1069.6086998133765,False
2020-07-31,-0.011548309431561791,1214.9020445265976,0.007902117808384013,1078.0608737681744,False
2020-08-03,0.015584537552744237,1233.835731062428,0.006952185629166774,1085.5557530821525,False
2020-08-04,0.004066683092329931,1238.8533499686523,0.0038623553853518455,1089.748555191169,False
2020-08-05,0.00399016896121558,1243.7965841531952,0.006211070651103823,1096.5170604593998,False
2020-08-06,-5.9530427883507835e-05,1243.7225404103406,0.006684587777948003,1103.846825000058,False
2020-08-07,-0.0014992121289250301,1241.8579364927398,0.0007175549350191268,1104.638895736842,False
2020-08-10,-0.0029786744672808986,1238.1588459653185,0.002989479620116864,1107.9411912032358,False
2020-08-11,-0.01236359750817557,1222.850748342616,-0.008254975191636538,1098.7951641560608,False
2020-08-12,0.04929647054742476,1283.1329742421842,0.013942533307709226,1114.1151523306564,False
2020-08-13,0.009828298606954416,1295.743988265466,-0.0018079151164409613,1112.1009267053018,False
2020-08-14,0.007954848231931487,1306.0514350395554,2.9537198225071393e-05,1112.1337750508203,False
2020-08-17,0.03785070380854455,1355.486401065962,0.0031768722522507176,1115.66688198157,False
2020-08-18,0.005506003648237433,1362.9497141353675,0.002160083480579944,1118.0768155831686,False
2020-08-19,-0.002628577419748786,1359.3670952925384,-0.004163372879600669,1113.4218448918593,False
2020-08-20,0.015802368618866896,1380.8483152207093,0.0031133106281078238,1116.8882729551285,False
2020-08-21,0.006113299000109724,1389.2898538454515,0.003547445050070319,1120.850372730505,False
2020-08-24,0.0027372553353295593,1393.092694910209,0.010133180614317672,1132.2081519990084,False
2020-08-25,0.0021402703548491753,1396.0742899066825,0.0034993482759022587,1136.1701426436687,False
2020-08-26,0.020338183589480092,1424.4679051193575,0.01002545938015742,1147.5607702576901,False
2020-08-27,0.01570017147153129,1446.8322954854245,0.0021864928529109484,1150.0699036801395,False
2020-08-28,0.00118808597850546,1448.5512566489397,0.006459576359434616,1157.498868041649,False
2020-08-31,0.03621271541196399,1501.0072310656103,-0.003622483344232319,1153.3058476712006,False
2020-09-01,-0.013605583934686149,1480.5851511967765,0.009418520655624985,1164.1682826197448,False
2020-09-02,-0.00676051159087827,1470.5756381208284,0.014464010349045875,1181.0068247075878,False
2020-09-03,-0.044959815728765874,1404.4588284157035,-0.03441432488996665,1140.363272144833,False
2020-09-04,0.007795659897437879,1415.4075117819864,-0.008164779290755764,1131.0524577164863,False
2020-09-08,-0.08565488550678464,1294.1709434148574,-0.027322902618909573,1100.1488215574202,False
2020-09-09,0.04575588584127472,1353.3868813608426,0.019747507667627673,1121.874018846657,False
2020-09-10,-0.005918431211036096,1345.3769542015896,-0.017363849007606347,1102.3939677778471,False
2020-09-11,0.00626946795019752,1353.8117518968909,0.0,1345.3769542015896,True
2020-09-14,0.021288048441405312,1382.6317620518155,0.0131710165209602,1363.0969362922979,False
2020-09-15,0.008161160046322504,1393.9156411470494,0.005052513937455982,1369.9840025610183,False
2020-09-16,0.006794453943586949,1403.3865367720682,-0.0039686773375153805,1364.5469780972958,False
2020-09-17,-0.007837166497380369,1392.3879628232035,-0.008795067207791551,1352.5456957167412,False
2020-09-18,-0.009071339265837215,1379.7571392227662,-0.011512815692789502,1336.9740864058786,False
2020-09-21,-0.016806718021977893,1356.5679500450383,-0.011129361515621938,1322.0944184612492,False
2020-09-22,0.013909743977602178,1375.4374629183853,0.010184121079752195,1335.5587880977232,False
2020-09-23,-0.020689635637025007,1346.9801629690899,-0.023190814375109503,1304.5860921559026,False
2020-09-24,-8.493205410786776e-05,1346.8657611770063,0.0026655284711460947,1308.0635035276055,False
2020-09-25,0.0171778598041817,1370.0020323975573,0.016167009161311974,1329.210978172714,False
2020-09-28,0.019583290949181757,1396.831180798969,0.016609223863691458,1351.288140871261,False
2020-09-29,-0.006034180566200825,1388.4024492335284,-0.005446283241207439,1343.9286429155914,False
2020-09-30,0.014950349300913324,1409.1595508198134,0.007582219122160616,1354.1186043707255,False
2020-10-01,0.004475557682432762,1415.4663256732583,0.006419818477555905,1362.8118000078669,False
2020-10-02,-0.0012946710134333385,1413.6337624509183,-0.009494309812027368,1349.8728425631055,False
2020-10-05,0.02074668283729604,1442.961973768581,0.017732932788101063,1373.81004695276,False
2020-10-06,-0.010253003457429499,1428.1672796625924,-0.014215918635175684,1354.2800751050927,False
2020-10-07,0.018604864361858056,1454.7381381867588,0.017406883430566733,1377.8538705047865,False
2020-10-08,0.0080639775563286,1466.469113883432,0.008862387217881684,1390.0649450348567,False
2020-10-09,0.012300145684232133,1484.5068976256252,0.008929999323912918,1402.4782240542131,False
2020-10-12,0.008498003214969246,1497.1222420142917,0.016087693519543533,1425.040863890631,False
2020-10-13,-0.0005151846302866894,1496.3509476455458,-0.006525901273289225,1415.741187902478,False
2020-10-14,-0.00331428550614517,1491.3916133876576,-0.0062834927407497965,1406.8453884255123,False
2020-10-15,0.0029501653323805673,1495.7914652224767,-0.001235842361735351,1405.106749298084,False
2020-10-16,0.0014762492658292868,1497.9996262748452,-0.0006044277267861498,1404.2574638197136,False
2020-10-19,-0.012745936457821759,1478.9062182245054,-0.015203536163746922,1382.907784685319,False
2020-10-20,0.0029026890643408993,1483.1990231313314,0.00400628530526892,1388.4481078216456,False
2020-10-21,-0.00843186087669698,1470.6928953158351,-0.0018932348612158423,1385.8194494609286,False
2020-10-22,-0.00024948315909573685,1470.325982206252,0.005485301495627093,1393.4210869597257,False
2020-10-23,0.007250855157679051,1480.9871029378019,0.00339503006117714,1398.151793437832,False
2020-10-26,-0.01635698579536578,1456.7626179319282,-0.01847962029066974,1372.3144791863822,False
2020-10-27,-0.009276313154390245,1443.2492316963824,-0.0034475376456347684,1367.5833733577374,False
2020-10-28,-0.027853904202357813,1403.049105856585,-0.03417901260284173,1320.8407240043064,False
2020-10-29,0.009899968690799753,1416.9392480762194,0.010163552908888374,1334.2651585869387,False
2020-10-30,-0.014919094579322785,1395.799797421016,-0.01042484867452842,1320.355646216974,False
2020-11-02,0.01738232715515207,1420.062046142883,0.011208443948504954,1335.154778469689,False
2020-11-03,0.019708993951956025,1448.0500404217157,0.017656126962199092,1358.7284407525367,False
2020-11-04,0.012945455190455445,1466.7957073335324,0.022349093311711643,1389.0947894601916,False
2020-11-05,0.019049664358403377,1494.737673240583,0.019502826695226627,1416.1860644022759,False
2020-11-06,0.002842512074933278,1498.986483125627,-0.00022850602833868194,1415.8624573493107,False
2020-11-09,-0.005755069982823217,1490.359711011933,0.01256562705723585,1433.6536569527036,False
2020-11-10,-0.0010743699749735393,1488.7585132865113,-0.0014668674858209219,1431.5506770173915,False
2020-11-11,0.0060031536870279924,1497.6957594446417,0.007428800816358994,1442.1853818554773,False
2020-11-12,-0.004960031082504528,1490.267141925661,-0.009700958493466083,1428.194801326214,False
2020-11-13,0.012338645817965245,1508.6550203640331,0.013844500652025138,1447.9674451843937,False
2020-11-16,0.009284540905268401,1522.6621896125416,0.012482559048715425,1466.0417843195255,False
2020-11-17,-0.0005559336839915879,1521.8156904119955,-0.005378366586626271,1458.1568741721433,False
2020-11-18,-0.006535620951680876,1511.869679901142,-0.012034823564295749,1440.6082134624166,False
2020-11-19,0.004423076916827942,1518.5567957835647,0.004210352986790955,1446.6736825567639,False
2020-11-20,-0.003858650452654575,1512.697215916133,-0.006847908361089949,1436.7669937502146,False
2020-11-23,0.012761894595273127,1532.002098340218,0.005994657600282061,1445.3799199291338,False
2020-11-24,0.0076481419999061976,1543.7190679324783,0.016113680087242788,1468.6703095633964,False
2020-11-25,0.0033292096697712173,1548.858432380849,-0.0015417466657349221,1466.4059920105633,False
2020-11-27,0.009984533029537746,1564.323060557034,0.0027848758311939115,1470.4897506164316,False
2020-11-30,0.006815465482858803,1574.9846503803005,-0.004427331500553744,1463.979405022286,False
2020-12-01,0.0024918549829943365,1578.9092837294904,0.010937830466764886,1479.992163561255,False
2020-12-02,-0.007754793296436026,1566.6651686003445,0.002103527138396233,1483.10536724192,False
2020-12-03,0.007495184633608302,1578.407613298047,-0.0002727669283337786,1482.7008251465022,False
2020-12-04,0.011236346658703968,1596.1431484098014,0.008617800442633161,1495.4784449737422,False
2020-12-07,-0.00191237656579327,1593.090721657131,-0.0020549513905102623,1492.405309463765,False
2020-12-08,0.007793550322622281,1605.5065543648686,0.0029262589348924006,1496.7724738350644,False
2020-12-09,-0.010815988826643348,1588.1414134117554,-0.008968921340620106,1483.3480392524325,False
2020-12-10,0.0006202363168801213,1589.1264363926948,-0.00032728471338083764,1482.8625621145616,False
2020-12-11,-0.0009380293561033932,1587.6357891447985,0.0,1589.1264363926948,True
2020-12-14,-0.007390357298114767,1575.9025934037438,-0.0044769714092353086,1582.0119627713048,False
2020-12-15,-0.00018125690971191634,1575.6169501696565,0.013519391456755736,1603.3998017852805,False
2020-12-16,-0.016624455642833623,1549.4231760714642,0.0015693320905521002,1605.916068548207,False
2020-12-17,0.018428004229191334,1577.9759529129162,0.0055918463542941055,1614.8961044614205,False
2020-12-18,-0.007177483673647145,1566.6500562734761,-0.003992774339619309,1608.4481887343757,False
2020-12-21,-0.006678420923645991,1556.187307757628,-0.003575811601346457,1602.6966810409347,False
2020-12-22,-0.022915399836987926,1520.5266533791162,-0.0016850674895863005,1599.9960289680448,False
2020-12-23,0.013261897658770953,1540.6917222436637,0.0008987199400138923,1601.4339773032216,False
2020-12-24,-0.010762105516256969,1524.1106353608534,0.003890153529918061,1607.6638013429583,False
2020-12-28,-0.02423819314492262,1487.1689474067466,0.008590932338523372,1621.475132283389,False
2020-12-29,0.0028391083255639637,1491.3911811468492,-0.0019078676108996717,1618.381572396626,False
2020-12-30,-0.0015066149081470336,1489.1442289594543,0.0014267523253450598,1620.6906020683389,False
2020-12-31,-0.009979052404422097,1474.283980660925,0.005080768479671649,1628.9249557946275,False
2021-01-04,0.005594144483429625,1482.531338258348,-0.013613762203916635,1606.749158798414,False
2021-01-05,0.004496012286501818,1489.1968173702817,0.006887271627624925,1617.8152766925164,False
2021-01-06,0.028092216832855135,1531.0316572706454,0.005978531280534494,1627.4874359303492,False
2021-01-07,0.007404827386105294,1542.3686824153974,0.014857633795623215,1651.6680482603801,False
2021-01-08,-0.002844972188922923,1537.9806864088598,0.005697490805610217,1661.0784117792637,False
2021-01-11,0.00950463602119878,1552.5986330408095,-0.006741026030592345,1649.8810389666046,False
2021-01-12,0.021455495991474293,1585.9104067883852,0.0002113942175803185,1650.2298142779375,False
2021-01-13,-0.005842372161846014,1576.644927976583,0.0026929324004296706,1654.6737716129614,False
2021-01-14,0.016094998411929625,1602.021025588543,-0.0035019836114901226,1648.8791311824102,False
2021-01-15,-0.005155941340418281,1593.7610991544916,-0.0072926813676941205,1636.8543810648566,False
2021-01-19,-0.00440172807888565,1586.7457961733078,0.007851984905942189,1649.706936958203,False
2021-01-20,0.0063379730314385855,1596.8025482372027,0.013838865283692048,1672.5370090163399,False
2021-01-21,0.006820812870986101,1607.6940396106424,0.0009115746151362458,1674.061651296635,False
2021-01-22,-0.007389955140368866,1595.8132527784812,-0.00353957506500413,1668.136184418426,False
2021-01-25,0.02710446219153864,1639.0669127531717,0.003944024898599574,1674.715355064027,False
2021-01-26,0.0022965974375908312,1642.8311896250405,-0.001561007825677474,1672.10111128899,False
2021-01-27,-0.009607636953609304,1627.0474639790568,-0.024440497481348245,1631.234128289972,False
2021-01-28,0.01295572932356001,1648.127050518954,0.008600145797533987,1645.262979623179,False
2021-01-29,0.008426089241651138,1662.0143161282062,-0.020019457369098714,1612.3257075416564,False
2021-02-01,-0.009506906319764705,1646.2137017226676,0.016645601779017527,1639.1638392074674,False
2021-02-02,0.009979021843118063,1662.6413042105985,0.014140130396531614,1662.3418296351404,False
2021-02-03,0.013436698415244683,1684.9817139880056,0.0007863135392589538,1663.6489515226592,False
2021-02-04,0.017137531166707232,1713.858140626807,0.011365717241394124,1682.5575150946074,False
2021-02-05,0.00680704883941016,1725.524456693874,0.003935855578963032,1689.1798184773188,False
2021-02-08,0.0226078271214182,1764.5348153045884,0.0072218450730627826,1701.3788134269062,False
2021-02-09,-0.008752636327445234,1749.0904837791115,-0.000665774266678687,1700.2460791950543,False
2021-02-10,0.0027275341256914666,1753.8611877625412,-0.00043571703677136586,1699.5052530116452,False
2021-02-11,0.004584298508570076,1761.9014109898399,0.0016150491859707738,1702.2500375870748,False
2021-02-12,0.00529430777092336,1771.2294593216443,0.004939864308951769,1710.6589217926628,False
2021-02-16,-0.006991802879986817,1758.8453720868417,-0.0008662131133060358,1709.1771266022122,False
2021-02-17,0.0008740060888246036,1760.3826136513467,0.00022963058472158515,1709.5696059451866,False
2021-02-18,-0.015620934227255833,1732.8837926286942,-0.0042560461561789165,1702.2935987950832,False
2021-02-19,0.008599103247520515,1747.7850392774635,-0.0017657742344459049,1699.2877326188689,False
2021-02-22,-0.020162434352138377,1712.545438161382,-0.007691754907732995,1686.217227861847,False
2021-02-23,-0.011254159888154163,1693.272177984585,0.0012143526882704148,1688.2648902855092,False
2021-02-24,0.0010535881725956303,1695.0561895242947,0.011019297030521402,1706.868382577766,False
2021-02-25,-0.01083981359591108,1676.6820963952557,-0.02409579477062862,1665.7400323306972,False
2021-02-26,0.006789188846140381,1688.065407782626,-0.005152570763606645,1657.157188940341,False
2021-03-01,0.01902517769894625,1720.1811521331347,0.024240137442425702,1697.3269069639587,False
2021-03-02,-0.020193011357831688,1685.4455145905824,-0.007803214991220164,1684.0823001985361,False
2021-03-03,-0.031736159762349385,1631.9559464688004,-0.013245650919123553,1661.7755339310318,False
2021-03-04,-0.0074448370779742565,1619.806300328909,-0.012374735263586456,1641.2115016311302,False
2021-03-05,0.019990930208482322,1652.1877350300442,0.018396463512524663,1671.403989137223,False
2021-03-08,-0.013836153098222176,1629.3278125811637,-0.0049788196151393516,1663.0823701712845,False
2021-03-09,0.01616471575742672,1655.6654335472078,0.014277705467770074,1686.8273704212313,False
2021-03-10,0.004585578126917589,1663.2576167447753,0.006224428608901045,1697.3269069639582,False
2021-03-11,0.026083560603397348,1706.6412975901997,0.010139282178942555,1714.5365834235777,False
2021-03-12,-0.0038511298179205703,1700.0688004005553,0.0,1706.6412975901997,True
2021-03-15,0.02025457357386602,1734.5029689989026,0.005963776932830678,1716.8193255933843,False
2021-03-16,0.014592923256749666,1759.8144377141082,-0.0012616160511037533,1714.6533587753706,False
2021-03-17,-0.013912665752290011,1735.3307276561375,0.003409904521514129,1720.5001630162885,False
2021-03-18,-0.022685759188800024,1695.9634326556054,-0.014549501900134487,1695.4677426253013,False
2021-03-19,0.0074407023328185076,1708.5825917253408,-0.0018502706029130955,1692.3306685029343,False
2021-03-22,0.005802725609122521,1718.4970276856463,0.007984771065561391,1705.8435414581586,False
2021-03-23,-0.023465583087532053,1678.1714928968117,-0.007870666948866623,1692.4174150764663,False
2021-03-24,-0.017617183213234293,1648.6068382432218,-0.005083489422301968,1683.8140290488054,False
2021-03-25,0.009946925974617427,1665.0054084244753,0.005625485562591459,1693.2863005593085,False
2021-03-26,0.014689249816119309,1689.463088814012,0.016114889384062803,1720.5734219883707,False
2021-03-29,-0.024421766401060124,1648.203415915783,-0.0005049151038764021,1719.7046784802806,False
2021-03-30,-0.008005755976334796,1635.0083015685998,-0.002652907060741727,1715.1424617963496,False
2021-03-31,0.0317376258693236,1686.899583337022,0.004053270131258113,1722.0943975076011,False
2021-04-01,0.01846399643732561,1718.046491233883,0.01079905309185425,1740.6913863354703,False
2021-04-05,-0.003019066896249217,1712.859593945982,0.014353003163800615,1765.675535310744,False
2021-04-06,0.010207580648025181,1730.3437463899288,-0.0005905176565904613,1764.632872731333,False
2021-04-07,-0.005369298703555699,1721.0530139557318,0.0011573550739620853,1766.6751795402686,False
2021-04-08,0.009860674938743395,1738.0237582786935,0.004746702056247942,1775.0610602477145,False
2021-04-09,0.016651025537755666,1766.9636362630183,0.007270057003101682,1787.9658553397016,False
2021-04-12,-0.0009733233224866731,1765.2438093458577,0.0003647105644890569,1788.6179453760897,False
2021-04-13,0.022728894409386854,1805.3658494953033,0.002963691230317256,1793.9188566951889,False
2021-04-14,0.014891544227658298,1832.2505348901666,-0.0034151458298610216,1787.792362192637,False
2021-04-15,0.00721252795462882,1845.465693092946,0.010742495071998537,1806.997712833248,False
2021-04-16,0.020114454113948823,1882.5862280955307,0.0033425000269100558,1813.0376027370196,False
2021-04-19,-0.02016765922984554,1844.6188705764998,-0.0049129449706154515,1804.130248765116,False
2021-04-20,-0.013403005359873493,1819.8954339672391,-0.007321795595984115,1790.9207758551256,False
2021-04-21,0.02638974458095182,1867.922009633675,0.009462310457105216,1807.8670242403466,False
2021-04-22,-0.004430965144036462,1859.6453123172093,-0.009133386138004296,1791.355076621795,False
2021-04-23,0.01672828920923474,1890.753996928249,0.010842628683201516,1810.778074557373,False
2021-04-26,0.008554193965285712,1906.9278733586127,0.00208762178120403,1814.5582943067454,False
2021-04-27,0.007030543231054924,1920.3346122107641,-0.0002156350765973869,1814.1670118899622,False
2021-04-28,-0.01480901664678663,1891.8963449711343,-0.00028713197960006376,1813.6461065245132,False
2021-04-29,6.431433283131914e-05,1892.0180210223473,0.006372575458766239,1825.203703193838,False
2021-04-30,-0.006063377935983796,1880.5460006991966,-0.006570324925658233,1813.2115218083397,False
2021-05-03,0.01462725965432368,1908.053235343324,0.0021564647039322704,1817.1216484558827,False
2021-05-04,-0.02305479960089317,1864.0634503746478,-0.006169042403386449,1805.911747954447,False
2021-05-05,-0.01546327931933545,1835.2389165725403,0.00031257984504651226,1806.4762395687903,False
2021-05-06,-0.004836815395107656,1826.3622047271615,0.007985585581054222,1820.9020101800077,False
2021-05-07,0.013683715610162501,1851.3536257377975,0.007277825625038314,1834.1542174903798,False
2021-05-10,-0.01249364928743455,1828.2234628308092,-0.009902254654352238,1815.9919553534357,False
2021-05-11,-0.00312275754885729,1822.5143642112564,-0.008924591214882427,1799.7849695023915,False
2021-05-12,-0.02986079336642983,1768.0926393741938,-0.021245115879438337,1761.5483292672418,False
2021-05-13,0.0009373643185575237,1769.7499863262474,0.012012112697215693,1782.7082463199918,False
2021-05-14,0.03358247027798258,1829.1825626415086,0.015355453694321008,1810.0825402468427,False
2021-05-17,-0.003932615962681502,1821.9890900970058,-0.002544369596920726,1805.4770212635215,False
2021-05-18,-0.001277499219867533,1819.6615004557998,-0.008615787132826846,1789.9214155751047,False
2021-05-19,-0.001739676464964979,1816.4958781692542,-0.002621730451558224,1785.2287240939952,False
2021-05-20,0.02003655118763328,1852.8921908143172,0.010758001121178529,1804.4342167093587,False
2021-05-21,-0.005258341649625427,1843.1490506350924,-0.0008188335331962282,1802.9566854642703,False
2021-05-24,0.01063277882939354,1862.7468468401023,0.010194236836269743,1821.336452921429,False
2021-05-25,0.006091110259077239,1874.093043268954,-0.0022185595709085515,1817.2957095019556,False
2021-05-26,0.013259366312445117,1898.9423294332623,0.001984432505506062,1820.9020101800081,False
2021-05-27,0.007643148665781803,1913.4562279648665,0.0005249683950780959,1821.857926185887,False
2021-05-28,0.009360023884472225,1931.3662239605096,0.0017888499358686971,1825.1169566203066,False
2021-06-01,0.001893003001288801,1935.0223060190547,-0.0008808871600972656,1823.5092345275439,False
2021-06-02,0.008309650557034197,1951.1016652021394,0.0015725755529980567,1826.3768405704282,False
2021-06-03,0.003266859976560387,1957.475641142389,-0.003711415088942127,1819.5983980062406,False
2021-06-04,0.017031880366170815,1990.8151320820195,0.009146050295747221,1836.2405364724668,False
2021-06-07,0.016030535172414945,2022.7289640786364,-0.0009703429934393437,1834.4587533336316,False
2021-06-08,-0.0031404257503638844,2016.3767339538372,0.000213141051314647,1834.8497518009103,False
2021-06-09,0.0016753317814231197,2019.7548339795521,-0.0014919015535321822,1832.1123366057006,False
2021-06-10,0.0044819351095169106,2028.8072440825817,0.00464853561867673,1840.6289760598293,False
2021-06-11,0.003657404384345665,2036.2274125920815,0.0,2028.8072440825817,True
2021-06-14,-0.012534929055879548,2010.7034464336025,0.0022390433687977662,2033.3498314890137,False
2021-06-15,-0.007075916190575716,1996.4758773625367,-0.001834347946316317,2029.6199604014791,False
2021-06-16,-0.01057224217506776,1975.368650890379,-0.005583358767402791,2018.2878640010758,False
2021-06-17,0.0020266596312953464,1979.372050792065,-0.0003315382173462167,2017.6187244405535,False
2021-06-18,-0.01581631726335448,1948.065674454521,-0.01349040690435277,1990.4002268700094,False
2021-06-21,0.022994827008317533,1992.861107639444,0.014315935023585746,2018.8946671888107,False
2021-06-22,0.015814164607022445,2024.3765412345874,0.005346197761957772,2029.6880773401642,False
2021-06-23,-0.011006286062645188,2002.095673923251,-0.0012051688094584234,2027.2419605764242,False
2021-06-24,0.015083628060205172,2032.2945404096552,0.005915512191693395,2039.2341351097264,False
2021-06-25,0.005389468826841154,2043.2475284821526,0.0035521541499297093,2046.477809105435,False
2021-06-28,0.0033361025060672012,2050.0640116824375,0.002016030526891699,2050.603570841198,False
2021-06-29,0.009035253110168182,2068.586858920036,0.0005381162776096904,2051.707034001592,False
2021-06-30,-0.0004076827727473587,2067.7435316937226,0.0008415014408171828,2053.433548426839,False
2021-07-01,0.004300465786142609,2076.635792006289,0.0055366404611241204,2064.8026716952886,False
2021-07-02,0.0018097880029315058,2080.3940625491205,0.007643515383010779,2080.585022679273,False
2021-07-06,-0.004633198782110184,2070.7551833122084,-0.0018213123961877686,2076.7956273861446,False
2021-07-07,-0.006378445836075348,2057.546983535679,0.0035337975102054386,2084.1346026034075,False
2021-07-08,0.0023020227350998923,2062.2835034703144,-0.008147876618061156,2067.153331005963,False
2021-07-09,0.010356306534176013,2083.641143592627,0.010674876866278327,2089.2199382781687,False
2021-07-12,0.006776720746003648,2097.761397757638,0.003581879052599435,2096.70327141136,False
2021-07-13,-0.009637695836597418,2077.5438114682943,-0.003409115718510658,2089.555367331739,False
2021-07-14,0.008486977081901206,2095.175878182871,0.0014923657938097357,2092.6737482862163,False
2021-07-15,0.010009776464381824,2116.148120377047,-0.0034155307880424646,2085.5261566696163,False
2021-07-16,0.018561346538223937,2155.4266789655767,-0.007843764755377292,2069.167780105514,False
2021-07-19,0.008917732817277996,2174.6481981958245,-0.01476785268404579,2038.6106151503418,False
2021-07-20,0.010066224998051196,2196.538696250471,0.014330522417181468,2067.824970270658,False
2021-07-21,0.014361472951226027,2228.0842273229932,0.00809639363277026,2084.566895193641,False
2021-07-22,0.0026219577010653376,2233.926169921445,0.0020940870987642413,2088.9321598353768,False
2021-07-23,0.024959334251586154,2289.68347988988,0.010287980896805493,2110.423053990485,False
2021-07-26,-0.00650941490919096,2274.7789801085564,0.0024547119379736415,2115.603534655291,False
2021-07-27,-0.0014550449871911046,2271.4690743565816,-0.00455740940880478,2105.9618632011525,False
2021-07-28,0.014802518385925322,2305.0925370928057,-0.00041002241065135614,2105.098371641263,False
2021-07-29,0.001916619403427567,2309.5105221760937,0.004147251819474063,2113.828744693224,False
2021-07-30,0.004201075451680472,2319.212950136206,-0.004856429421648989,2103.5630845851683,False
2021-08-02,-0.004507464907420905,2308.759179150631,-0.0020979773546486724,2099.149856869634,False
2021-08-03,0.03233162961194284,2383.405125794103,0.008135515615374622,2116.227523309208,False
2021-08-04,0.01226847593401415,2412.645874220914,-0.004918917845456505,2105.8179739797565,False
2021-08-05,0.002483653492619514,2418.638050572877,0.006332893878771451,2119.1538957369794,False
2021-08-06,0.0014355422214194903,2422.1101076128057,0.001652218083055379,2122.6552001242935,False
2021-08-09,0.035067172311628925,2507.046660114202,-0.0008133748830925214,2120.9286856990466,False
2021-08-10,-0.008147043446374888,2486.6216420521628,0.0012439275020164065,2123.5669672210033,False
2021-08-11,-0.02950870358911703,2413.244661078562,0.0024847641375862484,2128.8435302649173,False
2021-08-12,0.005496286622884916,2426.5085454269965,0.0029970914144805683,2135.2238689322467,False
2021-08-13,-0.0012974571925788887,2423.360254461878,0.0018197050570532003,2139.109346604483,False
2021-08-16,-0.007254166192204019,2405.78079643243,0.002354819484776449,2144.1465629739346,False
2021-08-17,0.014135900412526459,2439.7886741851676,-0.00655537292550179,2130.090882646708,False
2021-08-18,-0.011263280190399785,2412.3086507424564,-0.010944907271753124,2106.777235455733,False
2021-08-19,-0.010928465174721416,2385.945819662138,0.0015481680715641044,2110.0388807055633,False
2021-08-20,0.008440078075684126,2406.0833886644386,0.007957146264132797,2126.8287687023444,False
2021-08-23,0.02043031148838927,2455.2404217618923,0.00879653486311005,2145.5374921141,False
2021-08-24,-0.006651172420017826,2438.910194384157,0.0015874096569119533,2148.943339048349,False
2021-08-25,0.004560895088726682,2450.033807911569,0.002098384826023425,2153.452649142992,False
